μ_R2,σ_R2,μ_coef,σ_coef
0.07468506647662998,0.3788792281345562,-0.05021833576891335,-11.719385328296678
0.06997303583006176,0.39400171923216354,0.07140356158828277,-16.53093606563242
0.6837896397495975,0.015540864944422195,0.10893770382873015,258.17757784374544
0.9188108849309421,0.05034577600477619,-0.010845091901036571,-0.9829144433133614
0.9164217094547862,0.20065744515664785,-0.06223957942606846,-3.0204216462936513
0.9334657810102845,0.9284415942821033,-4.537946116860794,-94.23726607811076
0.8901475572392565,0.006853761558964888,0.026749621624174668,25.05112639368268
0.5772026153957809,0.7896927694249918,-1.1222372431035088,-30.820918181441662
0.7198996480982437,0.6754441568038425,-0.5918975468572232,-18.973659891817675
0.6954803040205052,0.13068977125098558,0.005288692414812426,-3.0292939156261323
0.1862134696247688,0.00957712180794923,0.26975734567809195,-1.8013330289539349
0.6123085877571272,0.06311348207874179,-0.07861950822536193,-32.74362097304714
0.15920369032212867,0.6646044277316598,-0.36944559490431095,24.763355263604087
0.06593737107009423,0.23345871244071004,-1.0956477038885346,42.21556711759741
0.7652347547738667,0.03605144286392614,3.0813735017456154,51.83785772238224
0.71214796166113,0.6611256450544372,0.042075879523284156,-42.87546972462689
0.6998251435887577,0.49023047535115094,3.7718507027751027,212.27717347915606
0.6176392523907059,0.5283098673338282,0.3934841459423704,-31.174950829827218
0.1333065144292671,0.4258687791943173,-1.9269861619445092,208.42388301031943
0.7175225660485216,0.6385367088717303,-0.12924077647565538,-81.18693225655598
0.8956984728160824,0.8244407341097086,-3.096464790880124,-311.9769068873626
0.8788954951420823,0.7872672548767856,-4.154422189811378,-443.9080886612039
0.759886918596495,0.7433616168431432,1.4986772127028893,63.78853947948195
0.2913825145847594,0.7597018772996924,0.22946003331432835,1106.9572118103968
0.09887193585090959,0.07932414881726257,0.18381071685790593,117.58367320089086
0.6701960807029794,0.7393186729203352,-0.7564297676791673,11.669671271126028
0.8931510011123411,0.8741395209635541,-1.417589198361866,-128.4380718647851
0.8378638687767708,0.6223345186725721,1.0374478003686436,-2.6712899269599664
0.7213922451278294,0.44481285276884264,2.2330248314749603,5.423294961583152
0.037694368823063984,0.06671070443068139,-3.5845889515637412,370.58959931449664
0.012594568259968075,0.5347752401757186,-0.20525294545586115,77.24213421106637
0.5662942022478574,0.7116983030139339,0.6304410005050874,272.21124431908135
0.21444249653470426,0.4635510779462545,0.20850006927827192,0.03140763687228074
0.6031361280394691,0.003477149406789226,0.6465015280441151,3.557368128880906
0.745255645803382,0.6340656631355036,5.055707793560209,134.7573447559529
0.7367401239102633,0.7631343788292472,-0.09151675936431769,15.172988998739438
0.03423302229004155,0.0795307416026263,0.3603565618595708,23.62583365822787
0.7249387346888222,0.7413145422098895,-0.8817079569078774,-22.592563394765182
0.6242187781555042,0.20852066305355876,0.011287535222210992,-58.71352663967716
