μ,σ
0.9470542693742062,0.897737862998721
-0.5603873306752024,-0.6707297408986995
-0.1868323614653015,-0.070364091380983
-0.9709994433923815,-0.9871387270086374
0.7017120971301145,0.5321615270338109
0.8215747102708582,0.6638254446205344
0.934855445290979,0.7309107789166381
0.7951971590291055,0.6623519956387793
-0.8418264561239159,-0.9249215446452637
0.7474471888245361,0.501587158640427
0.7004021415949133,0.5463845358582178
0.14316539115226368,-0.4344216369072705
0.6039566367935904,0.026205619276349828
0.869923672856676,0.7130975932597405
-0.3381158329218415,-0.3971410269805735
0.9213334835922703,0.584995561011505
0.7694911457093158,0.3358398698326063
-0.9651823860447545,-0.9840443448139446
-0.8065303405673511,-0.9402911751231227
-0.8822310843763279,-0.9436436813330076
-0.5020544679242681,-0.6796023688232781
0.9247557529568022,-0.33846062744844635
-0.5434268762355644,-0.7443127695720055
0.14885735560665891,-0.06136190863498158
0.5492360626911938,0.15402354682951755
-0.2459222904886335,-0.9193493874098039
0.9058946590104913,0.7274118596589377
-0.8744493791473967,-0.9015053015941467
0.8355852710363574,0.6853658365645066
0.8981435574084699,0.807147981439094
0.7776568109612106,0.5012552475879123
0.9139081890182382,-0.75836287599517
0.4224692713593537,0.0954382936590783
-0.9252889073960392,-0.9440534911033894
0.7399139074302667,0.6387547022814513
-0.8561986167733142,-0.9312962392104126
0.013031722809009324,-0.44116015761289457
-0.3716977519414547,-0.552686137611968
0.3785469701843965,0.16795421353749015
-0.9738806477169007,-0.9871063211938883
0.6163804775428651,0.22655420583395686
-0.5803751094959291,-0.6713415136935769
-0.8883007975565497,-0.9129850662878294
0.9232175965722893,0.8393637177077308
-0.9542657614839203,-0.9848690019655382
-0.034579881459049715,-0.24804096123393696
0.4282819751337341,0.09096986153271806
-0.9658642416724428,-0.9800317689255551
0.6697033857708061,0.5650466866981458
-0.9552839181471058,-0.9695645528995489
-0.39144539328532213,-0.7195094153901015
0.892075132913341,0.7417412125930857
-0.9237919141145169,-0.37654937344180667
0.8046344428402767,0.5559669337977486
-0.8029509049033873,-0.9373871673036774
0.958657929626941,0.9132787496567438
-0.9203298521767251,-0.981210380776231
0.21778673323509093,-0.10392520577345848
-0.5589275007878153,-0.8126192969129152
0.5676121949244775,0.45401418737899363
0.612703034774172,-0.059620717682166834
-0.37361034217120465,-0.6540132076875406
0.9927932538809416,-0.89157515951243
0.9936104382864986,-0.90081154130374
0.9914770704160564,-0.8393484566098225
0.9935391369596817,-0.32909430716524957
0.4170722388435807,-0.07477899467693946
0.9945579266759625,-0.9349456282539346
0.993506553430503,-0.8898900949688813
0.990830462019975,-0.7828414340210805
0.9927221617541623,-0.8657801955434332
0.994645413164936,-0.9236201783947258
0.870160317754043,-0.2676130003038755
0.9931751118221415,-0.07613085339428118
0.9919123763267251,-0.9287318095520548
0.8446996084425045,-0.1876778624907912
0.9922545967242098,-0.8167311942912439
0.9897702143552701,-0.24063579415061986
0.992796569938158,-0.886627708103377
0.9925757272345277,-0.9432797406695486
0.7246824640118651,-0.09573545900981559
0.9927974382464535,-0.8047276588415038
0.6435536556438531,-0.16576591092115775
0.9895789054500456,0.3970937107230419
0.9922354930152207,-0.8562530416961783
0.8076759978624142,0.08355084674729692
0.990435107291705,-0.26303507639602636
0.992096153289376,-0.2099242567252043
0.9924177986601435,-0.8783421936585101
0.6573653272456388,-0.06522184026715168
0.9590246032213147,-0.7554516008988261
0.9804739635088284,0.04606860987988428
0.8915147757191304,0.7696235285265728
0.9918154304376592,-0.668505736828589
0.9943379508877183,-0.7755214945325093
0.9918626792110331,-0.7837424543365532
0.9847086800418096,-0.4456235304768908
0.6676321069603084,0.008597445093703237
0.9931635344515974,-0.6726343252197764
0.995283699348837,-0.883605745175729
0.9926274201771108,-0.8275076924716462
0.9919242941812002,-0.4937261600074512
0.9928961444409096,-0.8280820713859
0.9925498912553059,-0.8523202579390594
0.9902831996156687,-0.9446465712842159
0.992351239020683,-0.4110731527052542
0.9915468854286494,-0.9307604679964159
0.9829928291385867,-0.6506173456622154
0.9914344354833997,-0.8647841308112816
0.978236659238439,-0.2621281955749718
0.9830691185126582,-0.09659792305564763
0.9887547498168348,-0.328927539098088
0.9901207135323374,-0.7860875405046699
0.9937774904192055,-0.6186858249059651
0.9908533064317522,-0.8749178789034341
0.9909830027267285,-0.5835481172527884
0.9709271793651612,-0.6514615685354673
0.9837324341396987,-0.8531805737126781
0.9920689873206174,-0.8782192048001486
0.9915322204787639,-0.5386489386237036
0.9864042740010022,-0.685502570599652
0.9926159534938748,-0.45339114845278217
0.9936836479256398,-0.8721315544549794
0.8048999177086278,0.06118841287252937
0.99122178916084,0.12328500089106831
0.5486330827762358,0.3308683769687383
0.8673384039354304,0.7747946132684576
0.9939406834859495,-0.871952489080202
0.9776211830861171,-0.45854072023421627
0.9922135683436957,-0.434258969623965
0.9908778264778335,-0.22448728561324563
0.03346703491084663,-0.44266240320098893
